# ====================================================================================
# UNIFORM 4D SWEEP: CUBIC LOCAL VOLUMES (L,L,L,L)
# This ensures all enabled directions have identical message sizes.
# To be run on 2 ranks. Global grid = (2L, L, L, L) -> Local grid = (L, L, L, L)
# ====================================================================================

# --- L=16: Face=0.03MB, LocalVol=0.5MB ---
(256,128,128,128)   100    64     50      10       (1,1,1,1,1,1,1,1)    MPI
(256,128,128,128)   100    64     50      10       (1,1,1,1,1,1,1,1)    NCCL
(256,128,128,128)   100    64     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(256,128,128,128)   100    256    50      10       (1,1,1,1,1,1,1,1)    MPI
(256,128,128,128)   100    256    50      10       (1,1,1,1,1,1,1,1)    NCCL
(256,128,128,128)   100    256    50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(256,128,128,128)   100    1024   50      10       (1,1,1,1,1,1,1,1)    MPI
(256,128,128,128)   100    1024   50      10       (1,1,1,1,1,1,1,1)    NCCL
(256,128,128,128)   100    1024   50      10       (1,1,1,1,1,1,1,1)    NVSHMEM

# --- L=160: Face=31.25MB, LocalVol=5000.0MB ---
(320,160,160,160)   100    1      50      10       (1,1,1,1,1,1,1,1)    MPI
(320,160,160,160)   100    1      50      10       (1,1,1,1,1,1,1,1)    NCCL
(320,160,160,160)   100    1      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(320,160,160,160)   100    4      50      10       (1,1,1,1,1,1,1,1)    MPI
(320,160,160,160)   100    4      50      10       (1,1,1,1,1,1,1,1)    NCCL
(320,160,160,160)   100    4      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(320,160,160,160)   100    16     50      10       (1,1,1,1,1,1,1,1)    MPI
(320,160,160,160)   100    16     50      10       (1,1,1,1,1,1,1,1)    NCCL
(320,160,160,160)   100    16     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(320,160,160,160)   100    64     50      10       (1,1,1,1,1,1,1,1)    MPI
(320,160,160,160)   100    64     50      10       (1,1,1,1,1,1,1,1)    NCCL
(320,160,160,160)   100    64     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(320,160,160,160)   100    256    50      10       (1,1,1,1,1,1,1,1)    MPI
(320,160,160,160)   100    256    50      10       (1,1,1,1,1,1,1,1)    NCCL
(320,160,160,160)   100    256    50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(320,160,160,160)   100    1024   50      10       (1,1,1,1,1,1,1,1)    MPI
(320,160,160,160)   100    1024   50      10       (1,1,1,1,1,1,1,1)    NCCL
(320,160,160,160)   100    1024   50      10       (1,1,1,1,1,1,1,1)    NVSHMEM

# --- L=200: Face=61.04MB, LocalVol=12207.0MB ---
(400,200,200,200)   50     1      50      10       (1,1,1,1,1,1,1,1)    MPI
(400,200,200,200)   50     1      50      10       (1,1,1,1,1,1,1,1)    NCCL
(400,200,200,200)   50     1      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(400,200,200,200)   50     4      50      10       (1,1,1,1,1,1,1,1)    MPI
(400,200,200,200)   50     4      50      10       (1,1,1,1,1,1,1,1)    NCCL
(400,200,200,200)   50     4      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(400,200,200,200)   50     16     50      10       (1,1,1,1,1,1,1,1)    MPI
(400,200,200,200)   50     16     50      10       (1,1,1,1,1,1,1,1)    NCCL
(400,200,200,200)   50     16     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(400,200,200,200)   50     64     50      10       (1,1,1,1,1,1,1,1)    MPI
(400,200,200,200)   50     64     50      10       (1,1,1,1,1,1,1,1)    NCCL
(400,200,200,200)   50     64     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(400,200,200,200)   50     256    50      10       (1,1,1,1,1,1,1,1)    MPI
(400,200,200,200)   50     256    50      10       (1,1,1,1,1,1,1,1)    NCCL
(400,200,200,200)   50     256    50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(400,200,200,200)   50     1024   50      10       (1,1,1,1,1,1,1,1)    MPI
(400,200,200,200)   50     1024   50      10       (1,1,1,1,1,1,1,1)    NCCL
(400,200,200,200)   50     1024   50      10       (1,1,1,1,1,1,1,1)    NVSHMEM

# --- L=256: Face=128.00MB, LocalVol=32768.0MB ---
(512,256,256,256)   20     1      50      10       (1,1,1,1,1,1,1,1)    MPI
(512,256,256,256)   20     1      50      10       (1,1,1,1,1,1,1,1)    NCCL
(512,256,256,256)   20     1      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(512,256,256,256)   20     4      50      10       (1,1,1,1,1,1,1,1)    MPI
(512,256,256,256)   20     4      50      10       (1,1,1,1,1,1,1,1)    NCCL
(512,256,256,256)   20     4      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(512,256,256,256)   20     16     50      10       (1,1,1,1,1,1,1,1)    MPI
(512,256,256,256)   20     16     50      10       (1,1,1,1,1,1,1,1)    NCCL
(512,256,256,256)   20     16     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(512,256,256,256)   20     64     50      10       (1,1,1,1,1,1,1,1)    MPI
(512,256,256,256)   20     64     50      10       (1,1,1,1,1,1,1,1)    NCCL
(512,256,256,256)   20     64     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(512,256,256,256)   20     256    50      10       (1,1,1,1,1,1,1,1)    MPI
(512,256,256,256)   20     256    50      10       (1,1,1,1,1,1,1,1)    NCCL
(512,256,256,256)   20     256    50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(512,256,256,256)   20     1024   50      10       (1,1,1,1,1,1,1,1)    MPI
(512,256,256,256)   20     1024   50      10       (1,1,1,1,1,1,1,1)    NCCL
(512,256,256,256)   20     1024   50      10       (1,1,1,1,1,1,1,1)    NVSHMEM

